,asset,day,price,return_1d,algo_return,rolling_beta,expected_return,market_adjusted_return,tomorrows_market_adjusted_return
20101,HETT,394,72.92,0.0004115790917822437,-0.006309790352127087,0.6233555482689419,-0.003944353408399435,0.004355932500181679,-0.017766236857870616
20102,HUXZ,394,55.92,-0.006220010662875475,-0.006309790352127087,1.0570926902358484,-0.006759638006866923,0.0005396273439914482,0.0029840171755279457
20103,DUCT,394,13.11,0.0015278838808250317,-0.006309790352127087,1.0152165044233599,-0.006483592766772286,0.008011476647597318,-0.02427079367529977
20104,SMAH,394,79.67,-0.017511407078554697,-0.006309790352127087,0.9714049602283384,-0.0060437742325090025,-0.011467632846045694,-0.0031778601441846965
20105,NPCK,394,8.33,0.01833740831295838,-0.006309790352127087,0.6335378266295236,-0.0041734880479071335,0.022510896360865514,0.011842482853852494
20106,MSDP,394,24.54,0.01657000828500399,-0.006309790352127087,0.7814782630135487,-0.005062849588564332,0.02163285787356832,0.03102793833905455
20107,EORC,394,31.59,0.0,-0.006309790352127087,0.8251581723553841,-0.005379549656527288,0.005379549656527288,0.008632949208264289
20108,CUBO,394,155.22,-0.025978915662650648,-0.006309790352127087,0.6569853161831793,-0.0041333726990062936,-0.021845542963644354,0.030905214216735838
20109,HRET,394,48.79,-0.009138911454102394,-0.006309790352127087,0.7702979344132811,-0.004863393631029863,-0.0042755178230725315,-0.04936286192318602
20110,ANSO,394,59.26,0.014899811611577274,-0.006309790352127087,0.9935622118871609,-0.006432524956483619,0.021332336568060894,0.026434063173415238
20111,DIHO,394,10.52,-0.011278195488721887,-0.006309790352127087,1.273313823964822,-0.007986845358218721,-0.0032913501305031657,0.006839396281227036
20112,RTTH,394,31.03,-0.038425782460489666,-0.006309790352127087,1.1817193468451463,-0.007270040035917682,-0.031155742424571982,-0.015788331265227544
20113,SPLZ,394,82.93,-0.021474926253687188,-0.006309790352127087,1.3728140489943796,-0.008593695801576652,-0.012881230452110535,-0.004503090115524692
20114,NWIG,394,72.13,-0.0013844662882459557,-0.006309790352127087,0.4732468078822569,-0.002881188118641677,0.0014967218303957213,0.018798510615166332
20115,MMBT,394,172.77,0.004593557390394354,-0.006309790352127087,1.6792121990593416,-0.010663385863655778,0.015256943254050132,-0.028793149238208977
20116,MDGI,394,210.48,-0.04768799203691987,-0.006309790352127087,0.7774981076252336,-0.004704471275684958,-0.04298352076123491,-0.02675710195277523
20117,AGVF,394,87.76,0.00045599635202919764,-0.006309790352127087,0.9783786567800024,-0.00623143858613905,0.006687434938168248,-0.006373056626466479
20118,RRES,394,52.43,-0.01687605475342202,-0.006309790352127087,1.416189337435864,-0.008895992073299682,-0.007980062680122338,0.011094273669174627
20119,CTGI,394,97.98,-0.01862980769230771,-0.006309790352127087,1.4517121481053332,-0.009160120324831983,-0.009469687367475726,0.007175778355243812
20120,ALUT,394,16.76,0.02444987775061147,-0.006309790352127087,0.7256779049477461,-0.004662297048278931,0.029112174798890403,0.000592489842568404
20121,ACAC,394,53.67,0.007508916838745883,-0.006309790352127087,1.0960204326570915,-0.006998581040076128,0.014507497878822011,0.02732238355644342
20122,SRTX,394,251.36,0.004716604045087669,-0.006309790352127087,1.0223690317970284,-0.006485128678510529,0.011201732723598198,-0.0033374025484405757
20123,GARI,394,9.7,-0.01722391084093211,-0.006309790352127087,1.2110062686132945,-0.007514473063279595,-0.009709437777652517,-0.019665041654290935
20124,RCRI,394,41.45,0.019429414658140853,-0.006309790352127087,1.712798566112607,-0.011077794781879539,0.030507209440020392,-0.0032246468797620213
20125,ACIX,394,21.65,0.006976744186046435,-0.006309790352127087,0.8255507046253935,-0.005239184611065624,0.01221592879711206,-0.02312756213340494
20126,CCNS,394,20.68,-0.02083333333333337,-0.006309790352127087,0.26315356064870676,-0.0015987666621701052,-0.019234566671163265,0.010585961427342118
20127,MTNS,394,18.06,0.0016638935108150843,-0.006309790352127087,0.8133912388720448,-0.005104067371658796,0.00676796088247388,0.01074594954993477
20128,IHOZ,394,118.2,0.022845275181723856,-0.006309790352127087,1.1304388917465866,-0.007278489208391889,0.030123764390115746,-0.014306633130655874
20129,NAYO,394,30.3,-0.03349282296650724,-0.006309790352127087,1.4669656736444636,-0.009173742326795084,-0.024319080639712158,-0.010467410563953526
20130,FWWG,394,27.04,-0.023121387283236983,-0.006309790352127087,0.8691757102122893,-0.005366356539041797,-0.017755030744195186,-0.007081622673549086
20131,EELT,394,94.09,-0.034776364382437475,-0.006309790352127087,1.7039009767189124,-0.01037268102423727,-0.024403683358200205,0.03191319028138518
20132,HRND,394,15.22,-0.026231605886116505,-0.006309790352127087,1.0838428456467664,-0.006852700131347077,-0.01937890575476943,-0.0054512688019932995
20133,AETS,394,25.36,0.03005686433793664,-0.006309790352127087,0.863966094716279,-0.005651279334512151,0.03570814367244879,-0.020666261295791775
20134,ULXY,394,48.67,-0.004703476482617486,-0.006309790352127087,1.6533667866157173,-0.010524084528307448,0.005820608045689962,0.019352022680973222
20135,BLBT,394,38.4,0.0039215686274509665,-0.006309790352127087,0.7082879948404631,-0.004459394382769609,0.008380963010220576,-0.01446434781673014
20136,BENI,394,26.66,-0.006336190831159105,-0.006309790352127087,0.6363162957177686,-0.004030687741943185,-0.0023055030892159207,0.004043464314081464
20137,ITPA,394,24.2,-0.011437908496732097,-0.006309790352127087,0.6835874723735669,-0.004284104703928619,-0.007153803792803478,0.02219455627733113
20138,HTRK,394,11.25,-0.006183745583038913,-0.006309790352127087,0.6030351098510749,-0.003652734107797686,-0.002531011475241227,0.031210399378880975
20139,NGTE,394,50.32,-0.019103313840155844,-0.006309790352127087,1.091873618138836,-0.006799898708126482,-0.012303415132029361,-0.0035764363146817474
20140,ILVX,394,58.32,0.008124459809853102,-0.006309790352127087,1.0346310634334164,-0.006593729689281032,0.014718189499134133,0.012669358552355132
20141,FCSG,394,37.04,-0.0005396654074474316,-0.006309790352127087,0.817211433332333,-0.00522929578276157,0.0046896303753141385,-0.03294811497383033
20142,FARS,394,35.83,0.01558956916099774,-0.006309790352127087,0.4898596782636576,-0.0031566138767363063,0.018746183037734048,-0.007849247955475041
20143,MHRM,394,14.02,-0.012676056338028152,-0.006309790352127087,0.6029311568115924,-0.0038127907689986568,-0.008863265569029496,0.008120674429342575
20144,EAFC,394,27.22,0.009269558769002595,-0.006309790352127087,0.8995827761175834,-0.005750290378302546,0.015019849147305142,-0.028283409512794715
20145,ALGO,395,97.48,-0.0016386726751330682,-0.0016386726751330682,1.0,-0.0016386726751330682,0.0,0.0
20146,AENO,395,71.1,0.0016906170752322147,-0.0016386726751330682,0.7912175196886553,-0.0012918345483874487,0.0029824516236196634,-0.01973934112869251
20147,LSST,395,86.89,-0.006176369667162396,-0.0016386726751330682,1.2909848878734145,-0.002104054881749284,-0.004072314785413112,0.04759567550893566
20148,SRNA,395,103.46,-0.0028912875867387333,-0.0016386726751330682,0.8878818023042734,-0.001454324426574385,-0.0014369631601643482,-0.013188909649850755
20149,ELLT,395,94.57,-0.008388382090804392,-0.0016386726751330682,0.4465040660053197,-0.0007285797116748963,-0.0076598023791294954,-0.002372234429676486
20150,AMRP,395,14.38,0.0070028011204483764,-0.0016386726751330682,0.7652297883480802,-0.0012546904480604186,0.008257491568508794,-0.009469329887916784
20151,OTCS,395,26.86,0.021681247622670208,-0.0016386726751330682,0.8065961655184494,-0.0013361297473586272,0.023017377370028836,-0.008188183744668134
20152,HETT,395,71.55,-0.018787712561711523,-0.0016386726751330682,0.6231574120272757,-0.0010214757038409074,-0.017766236857870616,-0.032033902603613676
20153,HUXZ,395,55.99,0.001251788268955556,-0.0016386726751330682,1.0592909907621828,-0.0017322289065723896,0.0029840171755279457,-0.021714456022945673
20154,DUCT,395,12.77,-0.025934401220442438,-0.0016386726751330682,1.0194038937023606,-0.0016636075451426696,-0.02427079367529977,0.01084207019295886
20155,SMAH,395,79.29,-0.004769674908999599,-0.0016386726751330682,0.9753917396683159,-0.001591814764814903,-0.0031778601441846965,0.010262374201259
20156,NPCK,395,8.42,0.010804321728691502,-0.0016386726751330682,0.6346240627919627,-0.0010381611251609915,0.011842482853852494,-0.013253666072911553
20157,MSDP,395,25.27,0.029747351263243793,-0.0016386726751330682,0.7818045519009691,-0.0012805870758107554,0.03102793833905455,-0.0171046443923391
20158,EORC,395,31.82,0.007280785058562778,-0.0016386726751330682,0.824276188606641,-0.0013521641497015106,0.008632949208264289,-0.05338841393487968
20159,CUBO,395,159.85,0.029828630331142802,-0.0016386726751330682,0.6566953637513631,-0.0010765838855930352,0.030905214216735838,0.010297324829341271
20160,HRET,395,46.32,-0.05062512810002051,-0.0016386726751330682,0.7748263541311833,-0.001262266176834488,-0.04936286192318602,-0.011544393118846568
20161,ANSO,395,60.73,0.024805939925750975,-0.0016386726751330682,0.9927452588902683,-0.0016281232476642623,0.026434063173415238,-0.024766728798321386
20162,DIHO,395,10.57,0.004752851711026684,-0.0016386726751330682,1.2690559465906803,-0.002086544570200352,0.006839396281227036,0.03379668121797129
20163,RTTH,395,30.48,-0.01772478246857878,-0.0016386726751330682,1.1917151898646543,-0.001936451203351238,-0.015788331265227544,-0.011651251090444605
20164,SPLZ,395,82.37,-0.006752682985650571,-0.0016386726751330682,1.370881015809932,-0.0022495928701258792,-0.004503090115524692,-0.0016739856240697293
20165,NWIG,395,73.43,0.01802301400249573,-0.0016386726751330682,0.47404004608803374,-0.0007754966126706031,0.018798510615166332,-0.017005227516897523
20166,MMBT,395,167.32,-0.03154482838455763,-0.0016386726751330682,1.680816564235572,-0.0027516791463486536,-0.028793149238208977,0.026546127820322493
20167,MDGI,395,204.58,-0.028031166856708367,-0.0016386726751330682,0.7784431573580798,-0.0012740649039331398,-0.02675710195277523,0.03675242097763633
20168,AGVF,395,87.06,-0.007976298997265263,-0.0016386726751330682,0.9802378794009263,-0.0016032423707987844,-0.006373056626466479,-0.012968225762192209
20169,RRES,395,52.89,0.008773602899103672,-0.0016386726751330682,1.4151103500898075,-0.002320670770070955,0.011094273669174627,0.03268007071045334
20170,CTGI,395,98.45,0.004796897325984872,-0.0016386726751330682,1.4463657624225061,-0.0023788810292589392,0.007175778355243812,0.005335070710359165
20171,ALUT,395,16.75,-0.0005966587112172794,-0.0016386726751330682,0.7232022767922436,-0.0011891485537856834,0.000592489842568404,-0.033527239648489124
20172,ACAC,395,55.04,0.02552636482206072,-0.0016386726751330682,1.0980798826025617,-0.0017960187343826989,0.02732238355644342,-0.0020127928457294407
20173,SRTX,395,250.1,-0.005012730744748617,-0.0016386726751330682,1.0232197750946357,-0.0016753281963080415,-0.0033374025484405757,-0.006715340370928913
20174,GARI,395,9.49,-0.021649484536082397,-0.0016386726751330682,1.2067452291045835,-0.0019844428817914622,-0.019665041654290935,-0.010141394106967159
20175,RCRI,395,41.2,-0.006031363088057851,-0.0016386726751330682,1.7207852108490989,-0.0028067162082958293,-0.0032246468797620213,0.0026929391251487023
20176,ACIX,395,21.12,-0.024480369515011424,-0.0016386726751330682,0.8287300222443387,-0.001352807381606483,-0.02312756213340494,-0.001996524233229959
20177,CCNS,395,20.89,0.01015473887814311,-0.0016386726751330682,0.25748353831073795,-0.0004312225491990084,0.010585961427342118,0.0009184416216724105
20178,MTNS,395,18.23,0.009413067552602516,-0.0016386726751330682,0.8150596927841179,-0.001332881997332254,0.01074594954993477,0.0005069284706483504
20179,IHOZ,395,116.29,-0.016159052453468714,-0.0016386726751330682,1.1330886001033589,-0.0018524193228128402,-0.014306633130655874,8.37729884147348e-05
20180,NAYO,395,29.91,-0.012871287128712883,-0.0016386726751330682,1.4669949216164562,-0.0024038765647593566,-0.010467410563953526,0.008434031100271258
20181,FWWG,395,26.81,-0.008505917159763343,-0.0016386726751330682,0.8692044018813078,-0.0014242944862142568,-0.007081622673549086,0.005832345961644874
20182,EELT,395,96.83,0.029121054309703354,-0.0016386726751330682,1.6966102155398137,-0.002792135971681828,0.03191319028138518,0.012808446410290886
20183,HRND,395,15.11,-0.007227332457293123,-0.0016386726751330682,1.0856015806181079,-0.0017760636552998238,-0.0054512688019932995,0.02670243827278786
20184,AETS,395,24.8,-0.02208201892744477,-0.0016386726751330682,0.8619935378406581,-0.0014157576316529948,-0.020666261295791775,0.006600390251701067
20185,ULXY,395,49.48,0.01664269570577348,-0.0016386726751330682,1.6555742645627243,-0.0027093269751997423,0.019352022680973222,0.03789747380944382
20186,BLBT,395,37.8,-0.015625,-0.0016386726751330682,0.7091376122121943,-0.0011606521832698586,-0.01446434781673014,-0.016032682932138078
20187,BENI,395,26.74,0.0030007501875468634,-0.0016386726751330682,0.636072601835075,-0.0010427141265346004,0.004043464314081464,-0.016197352119395547
20188,ITPA,395,24.71,0.021074380165289286,-0.0016386726751330682,0.6837341024230882,-0.0011201761120418453,0.02219455627733113,-0.006298358251952086
20189,HTRK,395,11.59,0.03022222222222215,-0.0016386726751330682,0.6002661728381029,-0.0009881771566588246,0.031210399378880975,-0.01948595240500799
20190,NGTE,395,50.05,-0.005365659777424536,-0.0016386726751330682,1.0890137968942195,-0.0017892234627427887,-0.0035764363146817474,-0.0026424327509501147
20191,ILVX,395,58.96,0.010973936899862924,-0.0016386726751330682,1.0336224283617883,-0.0016954216524922077,0.012669358552355132,0.007808430747339026
20192,FCSG,395,35.77,-0.034287257019438355,-0.0016386726751330682,0.8151348210676517,-0.0013391420456080232,-0.03294811497383033,-0.00933518381207148
20193,FARS,395,35.52,-0.008651967624895174,-0.0016386726751330682,0.48829482846071554,-0.000802719669420132,-0.007849247955475041,0.0026554135449118887
20194,MHRM,395,14.12,0.007132667617689048,-0.0016386726751330682,0.6060913369801834,-0.0009880068116535276,0.008120674429342575,-0.024813616954021712
20195,EAFC,395,26.41,-0.029757531227038947,-0.0016386726751330682,0.9041616650264075,-0.0014741217142442324,-0.028283409512794715,-0.016693743806074867
20196,ALGO,396,95.32,-0.02215839146491594,-0.02215839146491594,1.0,-0.02215839146491594,0.0,0.0
20197,AENO,396,68.45,-0.03727144866385357,-0.02215839146491594,0.8473949200387099,-0.01753210753516106,-0.01973934112869251,-0.006737729110042872
20198,LSST,396,88.54,0.018989526988145933,-0.02215839146491594,1.1693251125774333,-0.02860614852078973,0.04759567550893566,0.012620815951229093
20199,SRNA,396,100.06,-0.03286294219988395,-0.02215839146491594,0.9311139329524787,-0.019674032550033194,-0.013188909649850755,-0.016452364070442413
20200,ELLT,396,93.41,-0.012266046314899026,-0.02215839146491594,0.4492715089087721,-0.00989381188522254,-0.002372234429676486,-0.0020186720653523737
20201,AMRP,396,14.0,-0.026425591098748313,-0.02215839146491594,0.7911418182655117,-0.01695626121083153,-0.009469329887916784,0.03493709075595911
20202,OTCS,396,26.16,-0.026061057334326065,-0.02215839146491594,0.8277193601735928,-0.01787287358965793,-0.008188183744668134,-0.02632145192481639
20203,HETT,396,68.27,-0.04584206848357797,-0.02215839146491594,0.7188469222658198,-0.013808165879964291,-0.032033902603613676,-0.011045256117803465
20204,HUXZ,396,53.46,-0.04518664047151277,-0.02215839146491594,1.1187460426370177,-0.0234721844485671,-0.021714456022945673,0.024640064934556335
20205,DUCT,396,12.62,-0.011746280344557603,-0.02215839146491594,0.9820594965209133,-0.022588350537516462,0.01084207019295886,-0.011039044406693996
20206,SMAH,396,78.39,-0.011350737797956922,-0.02215839146491594,0.9587292995859945,-0.021613111999215923,0.010262374201259,-0.0015429622301079953
20207,NPCK,396,8.19,-0.027315914489311255,-0.02215839146491594,0.6755787418808515,-0.014062248416399702,-0.013253666072911553,-0.023859383284942526
20208,MSDP,396,24.4,-0.034428175702413966,-0.02215839146491594,0.8309327826717762,-0.017323531310074865,-0.0171046443923391,0.015174251899861352
20209,EORC,396,29.54,-0.07165304839723452,-0.02215839146491594,0.9610654766617441,-0.018264634462354833,-0.05338841393487968,-0.01122819561793889
20210,CUBO,396,159.17,-0.004253988113856799,-0.02215839146491594,0.6307044988668841,-0.01455131294319807,0.010297324829341271,0.025052204863714504
20211,HRET,396,44.99,-0.028713298791018915,-0.02215839146491594,0.8029927260031597,-0.017168905672172347,-0.011544393118846568,0.0044189303984933336
20212,ANSO,396,57.89,-0.04676436686975127,-0.02215839146491594,1.0602797410371279,-0.021997638071429886,-0.024766728798321386,-0.011794757198157466
